date,state,positive,new_positive,negative,death,new_death,hospitalized
20200505,Minnesota,10876,641,89202,455,27,1350
20200505,Missouri,8916,162,86150,377,19,
20200505,MP,14,0,1783,2,0,
20200505,Mississippi,8207,330,72101,342,32,1352
20200505,Montana,456,-1,14816,16,0,62
20200505,North Carolina,12256,408,139544,452,22,
20200505,North Dakota,1266,41,35155,17,2,95
20200505,Nebraska,6083,173,28526,78,0,
20200505,New Hampshire,2588,0,24282,86,0,286
20200505,New Jersey,130593,2324,157030,8244,334,
20200505,New Mexico,4031,181,77689,156,5,667
20200505,Nevada,5594,103,42290,297,5,
20200505,New York,321192,2239,707707,19645,230,80918
20200505,Ohio,20969,495,139766,1135,79,3956
20200505,Oklahoma,4127,83,75290,247,9,773
20200505,Oregon,2839,80,62585,113,4,622
20200505,Pennsylvania,50957,865,199925,3012,554,
20200505,Puerto Rico,1924,81,9313,99,2,
20200505,Rhode Island,10297,303,58781,355,14,1092
20200505,South Carolina,6757,131,61014,283,8,1110
20200505,South Dakota,2721,53,16301,24,3,220
20200505,Tennessee,13690,119,205172,226,7,1156
20200505,Texas,33369,1037,393841,906,22,
20200505,Utah,5449,132,121266,56,6,456
20200505,Virginia,20256,764,93452,713,29,4113
20200505,Virgin Islands,66,0,973,4,0,
20200505,Vermont,909,3,16065,52,0,
20200505,Washington,17470,261,207014,841,7,
20200505,Wisconsin,9896,358,83967,353,13,1663
20200505,West Virginia,1238,32,53585,50,0,
20200505,Wyoming,596,10,10319,7,0,60
20200504,Alaska,370,2,21353,9,0,
20200504,Alabama,8025,300,95092,296,6,1064
20200504,Arkansas,3458,27,50984,81,5,438
20200504,American Samoa,0,0,83,0,0,
20200504,Arizona,8919,279,76334,362,0,2135
20200504,California,54937,1321,692937,2254,39,
20200504,Colorado,16635,410,66455,842,10,2799
20200504,Connecticut,29287,0,73206,2495,59,7758
20200504,Washington DC,5170,154,18625,258,7,
20200504,Delaware,5288,80,18822,255,9,
20200504,Florida,36897,819,407373,1423,20,6329
20200504,Georgia,29368,766,153957,1222,45,5526
20200504,Guam,149,-1,3242,5,0,
20200504,Hawaii,620,0,33246,17,1,73
20200504,Iowa,9703,534,47458,188,4,
20200504,Idaho,2061,0,27746,64,1,200
20200504,Illinois,63840,2341,269307,2662,44,
20200504,Indiana,20507,574,92790,1264,18,
20200504,Kansas,5245,215,33358,136,2,553
20200504,Kentucky,5130,251,53279,253,5,1519
20200504,Louisiana,29673,333,151258,2064,95,
20200504,Massachusetts,69087,1000,255181,4090,86,6622
20200504,Maryland,26408,946,110587,1424,52,5199
20200504,Maine,1205,20,19546,57,0,186
20200504,Michigan,49809,780,202671,4722,81,
20200504,Minnesota,10235,824,86677,428,9,1271
20200504,Missouri,8754,368,82697,358,6,
20200504,MP,14,0,1321,2,0,
20200504,Mississippi,7877,327,71800,310,7,1316
20200504,Montana,457,2,14631,16,0,62
20200504,North Carolina,11848,184,134591,430,8,
20200504,North Dakota,1225,34,33529,15,-1,94
20200504,Nebraska,5910,584,27844,78,2,
20200504,New Hampshire,2588,159,24282,86,2,286
20200504,New Jersey,128269,1525,148951,7910,39,
20200504,New Mexico,3850,118,74127,151,12,587
20200504,Nevada,5491,65,40675,292,5,
20200504,New York,318953,2538,688357,19415,226,80376
20200504,Ohio,20474,560,134681,1056,18,3809
20200504,Oklahoma,4044,72,59804,238,0,753
20200504,Oregon,2759,79,60698,109,0,608
20200504,Pennsylvania,50092,825,195498,2458,14,
20200504,Puerto Rico,1843,35,9313,97,0,
20200504,Rhode Island,9994,291,56802,341,21,1061
20200504,South Carolina,6626,0,57562,275,0,1110
20200504,South Dakota,2668,37,16045,21,0,211
20200504,Tennessee,13571,394,197872,219,9,1143
20200504,Texas,32332,784,375066,884,17,
20200504,Utah,5317,142,119344,50,0,441
20200504,Virginia,19492,821,92801,684,24,4010
20200504,Virgin Islands,66,0,965,4,0,
20200504,Vermont,906,5,15889,52,0,
20200504,Washington,17209,266,202206,834,4,
20200504,Wisconsin,9538,311,80467,340,1,1621
20200504,West Virginia,1206,15,52033,50,0,
20200504,Wyoming,586,7,9868,7,0,60
20200503,Alaska,368,3,21210,9,0,
20200503,Alabama,7725,291,84775,290,2,1035
20200503,Arkansas,3431,59,49459,76,3,427
20200503,American Samoa,0,0,57,0,0,
20200503,Arizona,8640,276,72479,362,14,2089
20200503,California,53616,1419,662135,2215,44,
20200503,Colorado,16225,457,63681,832,12,2793
20200503,Connecticut,29287,523,73206,2436,97,7758
20200503,Washington DC,5016,219,18086,251,11,
20200503,Delaware,5208,170,18529,246,11,
20200503,Florida,36078,615,392111,1403,15,6244
20200503,Georgia,28602,296,146494,1177,3,5393
20200503,Guam,150,2,3152,5,0,
20200503,Hawaii,620,1,32330,16,0,72
20200503,Iowa,9169,528,44017,184,9,
20200503,Idaho,2061,26,27746,63,0,200
20200503,Illinois,61499,2994,257814,2618,59,
20200503,Indiana,19933,638,88926,1246,17,
20200503,Kansas,5030,284,31748,134,3,547
20200503,Kentucky,4879,0,52770,248,0,1411
20200503,Louisiana,29340,200,146820,1969,19,
20200503,Massachusetts,68087,1824,246559,4004,158,6507
20200503,Maryland,25462,989,107332,1372,49,5051
20200503,Maine,1185,33,19546,57,1,183
20200503,Michigan,49029,357,195361,4641,62,
20200503,Minnesota,9411,340,83433,419,24,1199
20200503,Missouri,8386,232,74590,352,1,
20200503,MP,14,0,1321,2,0,
20200503,Mississippi,7550,109,70043,303,12,1298
20200503,Montana,455,0,14552,16,0,61
20200503,North Carolina,11664,155,132171,422,2,
20200503,North Dakota,1191,38,32162,16,-8,90
20200503,Nebraska,5326,488,25936,76,3,
20200503,New Hampshire,2429,119,25964,84,3,277
20200503,New Jersey,126744,3027,148322,7871,129,
20200503,New Mexico,3732,219,71212,139,8,587
20200503,Nevada,5426,115,39843,287,6,
20200503,New York,316415,3438,669496,19189,280,79768
20200503,Ohio,19914,579,130252,1038,17,3769
20200503,Oklahoma,3972,121,59804,238,0,743
20200503,Oregon,2680,45,59374,109,0,598
20200503,Pennsylvania,49267,962,191374,2444,26,
20200503,Puerto Rico,1808,51,9313,97,2,
20200503,Rhode Island,9703,181,55233,320,24,1013
20200503,South Carolina,6626,137,57562,275,8,1110
20200503,South Dakota,2631,43,15786,21,0,197
20200503,Tennessee,13177,516,191430,210,1,1135
20200503,Texas,31548,1026,359012,867,20,
20200503,Utah,5175,194,116927,50,1,436
20200503,Virginia,18671,940,89331,660,44,3910
20200503,Virgin Islands,66,0,951,4,0,
20200503,Vermont,901,5,15570,52,1,
20200503,Washington,16943,141,196962,830,6,
20200503,Wisconsin,9227,307,77997,339,5,1608
20200503,West Virginia,1191,22,50447,50,2,
20200503,Wyoming,579,13,9640,7,0,60
20200502,Alaska,365,1,21034,9,0,
20200502,Alabama,7434,276,84775,288,9,1023
20200502,Arkansas,3372,51,48210,73,9,414
20200502,American Samoa,0,0,57,0,0,
20200502,Arizona,8364,402,69633,348,18,2033
20200502,California,52197,1755,634606,2171,98,
20200502,Colorado,15768,484,61181,820,43,2747
20200502,Connecticut,28764,0,71493,2339,0,7758
20200502,Washington DC,4797,139,17207,240,9,
20200502,Delaware,5038,120,18074,235,13,
20200502,Florida,35463,735,380549,1388,74,5945
20200502,Georgia,28306,1036,146494,1174,20,5387
20200502,Guam,148,2,3040,5,0,
20200502,Hawaii,619,1,31366,16,0,72
20200502,Iowa,8641,757,37708,175,5,
20200502,Idaho,2035,20,27455,63,0,178
20200502,Illinois,58505,2450,241391,2559,102,
20200502,Indiana,19295,665,84846,1229,54,
20200502,Kansas,4746,297,30196,131,1,541
20200502,Kentucky,4879,171,52770,248,8,1411
20200502,Louisiana,29140,429,143718,1950,23,
20200502,Massachusetts,66263,1952,232731,3846,130,6378
20200502,Maryland,24473,1001,101049,1323,47,4910
20200502,Maine,1152,29,19546,56,1,181
20200502,Michigan,48672,432,188713,4579,59,
20200502,Minnesota,9071,335,80609,395,24,1159
20200502,Missouri,8154,319,74590,351,14,
20200502,MP,14,0,934,2,0,
20200502,Mississippi,7441,229,67034,291,10,1265
20200502,Montana,455,2,14180,16,0,61
20200502,North Carolina,11509,586,127966,420,21,
20200502,North Dakota,1153,46,30394,24,1,90
20200502,Nebraska,4838,557,24510,73,3,
20200502,New Hampshire,2310,164,22039,81,9,270
20200502,New Jersey,123717,2527,138595,7742,204,
20200502,New Mexico,3513,102,67605,131,8,587
20200502,Nevada,5311,84,39076,281,4,
20200502,New York,312977,4663,646094,18909,299,78942
20200502,Ohio,19335,592,126484,1021,19,3712
20200502,Oklahoma,3851,103,59804,238,8,743
20200502,Oregon,2635,56,57501,109,5,595
20200502,Pennsylvania,48305,1334,187071,2418,64,
20200502,Puerto Rico,1757,182,9313,95,3,
20200502,Rhode Island,9522,189,53623,296,17,977
20200502,South Carolina,6489,231,55127,267,11,1110
20200502,South Dakota,2588,63,15503,21,0,187
20200502,Tennessee,12661,770,183615,209,5,1125
20200502,Texas,30522,1293,350126,847,31,
20200502,Utah,4981,153,112823,49,3,418
20200502,Virginia,17731,830,84365,616,35,3738
20200502,Virgin Islands,66,0,922,4,0,
20200502,Vermont,896,11,15232,51,1,
20200502,Washington,16802,149,195619,824,10,
20200502,Wisconsin,8920,370,75570,334,7,1591
20200502,West Virginia,1169,33,47977,48,2,
20200502,Wyoming,566,7,9463,7,0,58
20200501,Alaska,364,9,19961,9,0,
20200501,Alabama,7158,139,84775,279,10,1008
20200501,Arkansas,3321,66,46355,64,3,414
20200501,American Samoa,0,0,57,0,0,
20200501,Arizona,7962,314,66917,330,10,1986
20200501,California,50442,1525,604543,2073,91,
20200501,Colorado,15284,526,57106,777,11,2697
20200501,Connecticut,28764,1064,71493,2339,82,7758
20200501,Washington DC,4658,335,16477,231,7,
20200501,Delaware,4918,184,17667,222,12,
20200501,Florida,34728,1038,367971,1314,24,5795
20200501,Georgia,27270,1115,141097,1154,34,5269
20200501,Guam,146,0,2859,5,0,
20200501,Hawaii,618,5,30476,16,0,70
20200501,Iowa,7884,739,37708,170,8,
20200501,Idaho,2015,31,27210,63,3,178
20200501,Illinois,56055,3137,228633,2457,102,
20200501,Indiana,18630,795,81009,1175,61,
20200501,Kansas,4449,211,28585,130,1,534
20200501,Kentucky,4708,169,51904,240,5,1375
20200501,Louisiana,28711,710,139540,1927,65,
20200501,Massachusetts,64311,2106,225325,3716,154,6169
20200501,Maryland,23472,1730,97511,1276,50,4718
20200501,Maine,1123,28,19546,55,2,177
20200501,Michigan,48240,735,178807,4520,86,
20200501,Minnesota,8736,620,77214,371,28,1096
20200501,Missouri,7835,273,74590,337,8,
20200501,MP,14,0,749,2,0,
20200501,Mississippi,7212,397,64336,281,20,1226
20200501,Montana,453,0,13750,16,0,61
20200501,North Carolina,10923,414,122909,399,21,
20200501,North Dakota,1107,40,28418,23,4,86
20200501,Nebraska,4281,497,23104,70,2,
20200501,New Hampshire,2146,92,19903,72,6,262
20200501,New Jersey,121190,2538,135355,7538,310,
20200501,New Mexico,3411,198,64458,123,11,536
20200501,Nevada,5227,229,38368,277,8,
20200501,New York,308314,3942,619124,18610,289,78224
20200501,Ohio,18743,716,121763,1002,27,3634
20200501,Oklahoma,3748,130,59804,230,8,715
20200501,Oregon,2579,69,55597,104,1,591
20200501,Pennsylvania,46971,1208,180477,2354,62,
20200501,Puerto Rico,1575,36,9313,92,0,
20200501,Rhode Island,9333,317,52328,279,13,937
20200501,South Carolina,6258,163,53121,256,12,1110
20200501,South Dakota,2525,76,14838,21,4,179
20200501,Tennessee,11891,1156,174241,204,5,1113
20200501,Texas,29229,1142,322546,816,34,
20200501,Utah,4828,156,107730,46,0,403
20200501,Virginia,16901,1055,89539,581,29,3654
20200501,Virgin Islands,66,0,811,4,0,
20200501,Vermont,885,6,14930,50,1,
20200501,Washington,16653,344,193449,814,13,
20200501,Wisconsin,8550,498,72566,327,11,1544
20200501,West Virginia,1136,18,45708,46,5,
20200501,Wyoming,559,15,9136,7,0,56
20200430,Alaska,355,0,18764,9,0,
20200430,Alabama,7019,177,80177,269,24,978
20200430,Arkansas,3255,63,45124,61,2,402
20200430,American Samoa,0,0,3,0,0,
20200430,Arizona,7648,446,64138,320,16,1937
20200430,California,48917,2417,576420,1982,95,
20200430,Colorado,14758,23,56301,766,6,2621
20200430,Connecticut,27700,933,69433,2257,89,
20200430,Washington DC,4323,217,15756,224,19,
20200430,Delaware,4734,79,17086,210,6,
20200430,Florida,33690,497,348715,1290,50,5795
20200430,Georgia,26155,532,122889,1120,27,5156
20200430,Guam,146,1,1962,5,0,
20200430,Hawaii,613,4,30027,16,0,69
20200430,Iowa,7145,302,35522,162,14,
20200430,Idaho,1984,32,26862,60,0,175
20200430,Illinois,52918,2563,216949,2355,140,
20200430,Indiana,17835,653,77163,1114,49,
20200430,Kansas,4238,500,27388,129,4,523
20200430,Kentucky,4539,164,49562,235,10,1359
20200430,Louisiana,28001,341,133308,1862,60,
20200430,Massachusetts,62205,1940,213442,3562,157,5942
20200430,Maryland,21742,893,92617,1226,58,4559
20200430,Maine,1095,39,19546,53,1,170
20200430,Michigan,47505,1017,168944,4434,99,
20200430,Minnesota,8116,648,73349,343,24,1044
20200430,Missouri,7562,137,73125,329,11,
20200430,MP,14,0,585,2,0,
20200430,Mississippi,6815,246,59525,261,11,1175
20200430,Montana,453,2,13461,16,0,61
20200430,North Carolina,10509,561,117527,378,24,
20200430,North Dakota,1067,34,26393,19,0,85
20200430,Nebraska,3784,410,21537,68,13,
20200430,New Hampshire,2054,44,19867,66,6,259
20200430,New Jersey,118652,2388,129266,7228,458,
20200430,New Mexico,3213,239,61872,112,2,536
20200430,Nevada,4998,100,36988,269,12,
20200430,New York,304372,4681,596264,18321,306,77400
20200430,Ohio,18027,724,115863,975,38,3533
20200430,Oklahoma,3618,145,59804,222,8,703
20200430,Oregon,2510,64,53522,103,2,578
20200430,Pennsylvania,45763,1397,175602,2292,97,
20200430,Puerto Rico,1539,106,9313,92,6,
20200430,Rhode Island,9016,348,50100,266,15,896
20200430,South Carolina,6095,214,50417,244,41,1000
20200430,South Dakota,2449,76,14579,17,4,173
20200430,Tennessee,10735,369,166891,199,4,1045
20200430,Texas,28087,1033,302213,782,50,
20200430,Utah,4672,177,103829,46,1,390
20200430,Virginia,15846,885,75663,552,30,3654
20200430,Virgin Islands,66,4,807,4,0,
20200430,Vermont,879,13,14357,49,2,
20200430,Washington,16309,267,189001,801,15,
20200430,Wisconsin,8052,392,69394,316,8,1512
20200430,West Virginia,1118,23,43423,41,3,
20200430,Wyoming,544,8,8902,7,0,56
20200429,Alaska,355,4,18764,9,0,
20200429,Alabama,6842,155,73607,245,3,945
20200429,Arkansas,3192,81,42257,59,7,389
20200429,American Samoa,0,0,3,0,0,
20200429,Arizona,7202,254,61611,304,11,1884
20200429,California,46500,1469,556639,1887,78,
20200429,Colorado,14735,856,54714,760,54,2610
20200429,Connecticut,26767,455,68051,2168,79,
20200429,Washington DC,4106,112,15123,205,15,
20200429,Delaware,4655,80,16883,204,12,
20200429,Florida,33193,347,340295,1240,86,5624
20200429,Georgia,25623,1008,118155,1093,67,5056
20200429,Guam,145,0,1702,5,0,
20200429,Hawaii,609,2,29009,16,0,69
20200429,Iowa,6843,467,34494,148,12,
20200429,Idaho,1952,35,26430,60,2,173
20200429,Illinois,50355,2253,206312,2215,90,
20200429,Indiana,17182,594,74368,1065,164,
20200429,Kansas,3738,247,25720,125,1,515
20200429,Kentucky,4375,229,48036,225,12,1331
20200429,Louisiana,27660,374,128908,1802,44,
20200429,Massachusetts,60265,1963,205353,3405,252,5758
20200429,Maryland,20849,736,90080,1168,69,4402
20200429,Maine,1056,16,19546,52,1,166
20200429,Michigan,46488,950,158373,4335,88,
20200429,Minnesota,7468,680,69650,319,18,950
20200429,Missouri,7425,122,69734,318,4,
20200429,MP,14,0,210,2,0,
20200429,Mississippi,6569,227,59525,250,11,1126
20200429,Montana,451,0,13077,16,1,61
20200429,North Carolina,9948,380,108492,354,12,
20200429,North Dakota,1033,42,24503,19,0,82
20200429,Nebraska,3374,16,20257,55,0,
20200429,New Hampshire,2010,72,18736,60,0,249
20200429,New Jersey,116264,2408,125054,6770,328,
20200429,New Mexico,2974,151,58771,110,6,509
20200429,Nevada,4898,93,36130,257,6,
20200429,New York,299691,4585,572790,18015,377,76450
20200429,Ohio,17303,534,111605,937,138,3421
20200429,Oklahoma,3473,63,57794,214,7,693
20200429,Oregon,2446,92,52026,101,9,569
20200429,Pennsylvania,44366,1102,170517,2195,479,
20200429,Puerto Rico,1433,33,9313,86,0,
20200429,Rhode Island,8668,372,48143,251,12,750
20200429,South Carolina,5881,268,48336,203,26,1000
20200429,South Dakota,2373,60,14460,13,2,165
20200429,Tennessee,10366,314,158183,195,7,1013
20200429,Texas,27054,883,287736,732,42,
20200429,Utah,4495,152,101283,45,0,383
20200429,Virginia,14961,622,70979,522,30,3608
20200429,Virgin Islands,62,3,732,4,0,
20200429,Vermont,866,4,14155,47,0,
20200429,Washington,16042,244,184386,786,21,
20200429,Wisconsin,7660,269,66630,308,8,1489
20200429,West Virginia,1095,16,41976,38,1,
20200429,Wyoming,536,147,8681,7,0,56
20200428,Alaska,351,6,16738,9,0,
20200428,Alabama,6687,188,69140,242,20,911
20200428,Arkansas,3111,94,37560,52,2,
20200428,American Samoa,0,0,3,0,0,
20200428,Arizona,6948,232,60490,293,18,1824
20200428,California,45031,1567,532577,1809,54,
20200428,Colorado,13879,438,52462,706,26,2485
20200428,Connecticut,26312,1043,66433,2089,91,
20200428,Washington DC,3994,102,14891,190,5,
20200428,Delaware,4575,413,16605,192,11,
20200428,Florida,32846,708,334029,1154,53,5266
20200428,Georgia,24615,702,115405,1026,55,4814
20200428,Guam,145,1,1538,5,0,
20200428,Hawaii,607,1,28576,16,2,68
20200428,Iowa,6376,508,33447,136,9,
20200428,Idaho,1917,20,18135,58,2,172
20200428,Illinois,48102,2219,194087,2125,142,
20200428,Indiana,16588,627,70593,901,57,
20200428,Kansas,3491,163,24599,124,4,504
20200428,Kentucky,4146,72,44653,213,5,1281
20200428,Louisiana,27286,218,123822,1758,61,
20200428,Massachusetts,58302,1840,196198,3153,150,5515
20200428,Maryland,20113,626,87672,1099,54,4268
20200428,Maine,1040,17,16784,51,0,163
20200428,Michigan,45538,829,148910,4247,99,
20200428,Minnesota,6788,601,63248,301,15,912
20200428,Missouri,7303,132,66200,314,26,
20200428,MP,14,0,51,2,0,
20200428,Mississippi,6342,248,58070,239,10,1088
20200428,Montana,451,2,12740,15,1,61
20200428,North Carolina,9568,426,103184,342,36,
20200428,North Dakota,991,49,22732,19,0,79
20200428,Nebraska,3358,330,20247,55,-1,
20200428,New Hampshire,1938,74,18207,60,0,246
20200428,New Jersey,113856,2668,120503,6442,398,
20200428,New Mexico,2823,97,55980,104,5,481
20200428,Nevada,4805,115,35314,251,6,
20200428,New York,295106,3110,549888,17638,335,75362
20200428,Ohio,16769,444,106578,799,46,3340
20200428,Oklahoma,3410,130,56289,207,10,656
20200428,Oregon,2354,0,48844,92,0,554
20200428,Pennsylvania,43264,1214,165824,1716,119,
20200428,Puerto Rico,1400,11,9313,86,2,
20200428,Rhode Island,8296,324,45689,239,6,732
20200428,South Carolina,5613,123,46532,177,3,944
20200428,South Dakota,2313,68,14299,11,0,157
20200428,Tennessee,10052,134,151876,188,4,894
20200428,Texas,26171,874,274213,690,27,
20200428,Utah,4343,110,98096,45,4,370
20200428,Virginia,14339,804,68959,492,34,3422
20200428,Virgin Islands,59,0,719,4,0,
20200428,Vermont,862,0,13947,47,0,
20200428,Washington,15798,232,179707,765,16,
20200428,Wisconsin,7391,230,63535,300,19,1456
20200428,West Virginia,1079,16,41976,37,1,
20200428,Wyoming,389,19,8226,7,0,56
20200427,Alaska,345,4,15911,9,0,
20200427,Alabama,6499,229,67498,222,6,872
20200427,Arkansas,3017,76,37440,50,1,
20200427,American Samoa,0,0,3,0,0,
20200427,Arizona,6716,190,59827,275,0,1772
20200427,California,43464,1300,509945,1755,45,
20200427,Colorado,13441,473,49833,680,8,2438
20200427,Connecticut,25269,0,54542,1998,74,
20200427,Washington DC,3892,51,14524,185,7,
20200427,Delaware,4162,128,15454,181,13,
20200427,Florida,32138,610,324325,1101,7,5211
20200427,Georgia,23913,512,103256,971,59,4681
20200427,Guam,144,3,1424,5,0,
20200427,Hawaii,606,3,28404,14,0,68
20200427,Iowa,5868,392,32282,127,9,
20200427,Idaho,1897,10,18127,56,0,169
20200427,Illinois,45883,1980,181745,1983,50,
20200427,Indiana,15961,949,68515,844,31,
20200427,Kansas,3328,154,23839,120,2,496
20200427,Kentucky,4074,169,44400,208,3,1274
20200427,Louisiana,27068,295,119921,1697,27,
20200427,Massachusetts,56462,1524,188425,3003,104,5237
20200427,Maryland,19487,906,85489,1045,44,4101
20200427,Maine,1023,8,16784,51,1,161
20200427,Michigan,44709,920,140972,4148,112,
20200427,Minnesota,6187,675,60503,286,14,861
20200427,Missouri,7171,174,63935,288,14,
20200427,MP,14,0,51,2,0,
20200427,Mississippi,6094,183,57368,229,2,1060
20200427,Montana,449,1,12584,14,0,61
20200427,North Carolina,9142,312,100778,306,7,
20200427,North Dakota,942,75,21492,19,2,77
